x,y
-0.3714374733281929,-0.6053134205715093
-2.7398364174579273,-5.3058289831154655
0.6805293996142141,1.4870228358529012
-2.2205175199557607,-4.511865209394825
0.42784918503979874,0.21449679965854684
1.4922608328553597,2.4530259404669184
-2.3932353091563163,-4.516768286122678
-1.9574787331638108,-2.541478182898821
2.2247016113519242,4.600314733162865
1.3572096774539064,2.951384787994532
1.6992180737435971,4.709713092094159
-2.0699158918660316,-4.170370972163104
1.1112831312255231,1.5471659292609554
-2.1749326319285753,-4.1038218338941
-0.4996742330297761,0.14264808566831744
-2.7518554674734528,-4.890872848429201
-1.0358769273227697,-1.9353618536281498
2.806529014788131,4.262609045389732
1.1741908223320054,1.2643114882883415
-2.775783924408287,-5.318849864671325
1.6038427432117492,2.9605356304953485
-0.6662001132309117,-1.3998536613695212
-1.2531869437561938,-1.8247538615711159
-1.8490688266277866,-4.578783880506297
-0.4737911696595445,-1.3852485335718503
-1.4479401360904776,-2.0555856592095862
2.5158524475885944,4.154371318973171
1.20652692073162,3.225893259739761
2.4757235351058258,5.198353112646518
-2.789754233673495,-5.667757636511422
-2.7443238924877535,-5.3859580893074375
0.7672716622100966,1.7926106465401694
0.693836936064824,1.8475225344351967
1.3094292043240268,1.193031031169345
0.3979534201051469,1.6824813225944593
-2.788792353879786,-5.406080760269512
1.129534370579817,3.065267886613978
1.97639984036016,4.26590530430001
1.2103343859858677,3.948987222693336
1.9249373261437084,3.3507193631772063
-0.33993977309267587,0.4519683627830531
-2.3750240580006734,-5.353410549001909
2.3859210273963765,5.153399855501742
1.5868509639840784,3.9169961159085958
0.22362048197291884,0.46018670033908643
-2.1503240108064707,-5.664356546411588
-1.9799020178276188,-3.8660326015038255
-1.8405246875719672,-4.010781652490358
-2.076746766052218,-3.521622915395299
1.9227175995481733,3.223115019004055
-0.3240610232485519,-1.0298966302724941
-1.2537380123378339,-2.9787224449569703
-0.9858677951967563,-2.1904485595602625
-1.3902241143230372,-2.7207765663954833
0.1820908286630214,0.764376161569207
-0.31951737455604734,-0.2935318903379029
2.394542007611899,3.8940828695803003
-1.9575176372080956,-4.521192378006162
2.139305544322607,3.8680116537379092
-1.1224431068365026,-2.4898073964315346
2.8615507818897363,5.116756035028914
1.143435930883534,1.7619467010344148
2.5623283245628308,6.032635009851402
2.4095030879052883,5.034734130745386
-0.07304265035152735,-0.9198296426360385
-0.4280106281031326,-0.576152206948676
-1.9536412852982874,-4.195671508512238
-0.9216206012551451,-0.5502013756220396
-1.184206114333168,-2.809808359217582
-0.9063340972820075,-2.158782121450841
-1.9311301889297092,-4.069602845510571
-1.733326491838434,-4.240044665889181
1.8551718210716617,4.034655971728044
1.7628449595985023,3.5582370521876325
2.168983003661049,4.57579657039302
-1.9210231654689334,-3.8221951938958822
2.7142606951748336,5.557327754466492
-1.4998013102738594,-1.8640394457548404
-1.8352089633677044,-3.285612821271388
-2.2062216306080558,-5.669275938344865
-2.1814490103812068,-4.144343100062763
-1.3674996709313336,-1.918539879846967
2.884084542332115,4.146375580413387
1.3224314734979217,1.8306752676889975
0.20298853291337693,0.8266348015371876
-0.9156733760076188,-1.1517101197830137
0.5427175207135466,1.2064218035621697
-0.18000973388490227,-0.054075296436362164
2.365556109327338,5.6903184771644355
-1.3811910805315373,-3.1221398953003416
-1.8627868640339065,-4.384925620321133
-1.3472979398180631,-2.8708932206252755
1.491021712657039,3.1046132753440188
0.32798891718946344,0.8763133392974565
1.3376860168403155,3.2159411687244948
-0.047070944480056554,1.0717421102487334
-0.5599051397337722,-0.9904947344846193
-1.4733476708112967,-3.823188525538737
1.836924225348671,3.133716378057123
-0.8754797275764297,-1.6546780317968943
-2.752648591929193,-4.487502470498438
-1.2099069269911893,-1.9618895268413596
-2.0606060976321006,-4.744134164692795
0.35097086972348723,0.24631079745231083
-0.0017780087739245332,-0.2084661495789094
-0.12297149887606151,-0.19403988635936675
-1.492151311667206,-3.1749038571248565
-2.387596830898866,-5.3872660735718485
-2.2771408655002645,-5.0809435599425345
-0.8676472335835284,-1.7870343412504637
0.7647778279495507,1.6762365865454925
-2.89728961910248,-6.47520971382536
-2.955535602197174,-5.68611368686269
-2.2151306753889077,-3.159575560798602
0.04231004356560231,0.2293274461878844
-1.0022896694665389,-1.8134587376597486
-0.3400280579241053,-1.6400885430282455
-1.1621439304069854,-1.8084269521375083
1.1198536057712882,1.8342081143895625
-1.179592739592736,-1.6097549008548968
-1.7657119517902795,-2.2703271135619882
1.5808648434370074,2.687786930144622
2.7906561940579255,5.128822691369834
0.36961012965612783,1.1123612763477395
-2.6549519905093697,-6.199129418746218
1.8090650438922298,3.687587201213453
-0.4277121157607464,-1.057893965907936
1.1562272721396276,2.2562438640972085
0.4994636235018852,-0.4152421804108337
0.003947142094747669,0.3625987624779481
-0.7920142838481548,0.13634728210610825
-1.7546904249370394,-3.7994226154073396
-0.6882018251746249,-2.3839737029366
-2.032501155445669,-3.505209269228502
1.0318832349554992,1.4558045056435234
-2.4713632481884655,-4.921386176188196
1.2926452987677148,2.0885496848740495
1.7902351252970359,2.5801296037828108
0.6867920219503807,1.5910682620809005
1.9433532000070066,3.403904568839286
-0.9357499540351326,-2.990702831548356
-0.001182584591424618,0.20224523950196605
0.016247666107751968,2.043083079335097
0.823264825502843,2.3585829388273796
-0.1788965101458997,-0.3848273922126873
-2.642279769202606,-3.1613787884777333
0.08978534973077945,-1.0509477312594195
-2.8352156708498946,-5.267732573155579
-0.3814969059511335,0.5196739240600066
-2.80604456342882,-6.324911354631937
-0.11075613481438928,-0.010423295220654855
-0.7708257830490837,-1.9828794841022173
0.05704680290160269,-0.12352413368217988
0.18232010067587634,0.6518009331817622
1.7624228654362124,2.2895641303550205
2.654261192599386,4.604096674249706
-1.5166271866689036,-3.006553241956633
2.473648800087176,3.7189557267296562
-0.7448614734699537,-1.7474752214442282
-2.0156318269203064,-5.096333715656346
0.6112338184382322,0.1975395144093144
-0.6488963671513539,-0.6527640806016141
-1.0771822290217776,-2.0849183037334877
0.7422046168310503,1.3317467886464587
1.1741681093221112,2.0399223632043695
-0.3179045422061977,-0.41574092938334495
-1.3349425312599594,-3.004528112344043
1.7172917733571786,2.907034211352174
0.8828077976539204,2.4979893791830383
0.7792017093612822,1.1272302478422371
2.514642774672188,5.968000953427863
2.979876166749464,5.571432845840355
-2.721595277246257,-4.917903218821819
-1.4729651004205166,-2.7663525792375077
1.8638193258017148,4.120910897888515
-2.396323257522812,-4.589758408150543
-2.8306040946357456,-5.161678803765044
-1.0207265842507662,-1.0231241081958087
1.726055062282457,2.835696612914327
-0.536326262849439,-0.030484144182075346
-1.716577094040333,-3.6415844613027812
-1.978346188565331,-5.22482789318826
0.30484760120048815,1.0884157103587158
-0.8902822194847717,-1.199942101129768
0.776302236033247,1.904342990322975
1.7565137596795237,3.2756044764455865
-2.976121602572154,-6.609385579791013
-1.0534950232657572,-2.4775077718564704
0.2776933663949306,0.6716637708116021
1.0558356068261192,1.9191957604612484
-1.1753939878860384,-3.0818100564166624
-0.15716690217192975,-0.4960012170900929
-2.367378633996394,-5.316885022662177
-2.416345233047508,-5.302950181985806
2.1660305264144437,4.8416333759192005
0.23442440382883856,-0.3631379818379663
-0.22257928921233638,-0.21495276295445592
-0.37585043492232284,-1.1303966160416283
2.719456880548222,5.62801444564377
-0.4652668617862803,-1.5786445114872534
-1.4367778781139333,-3.0284909491152763
-2.425802294483473,-5.454238068851175
1.821590652260931,3.8461868634795557
2.6688338629722885,4.057298263573217
2.5754294245900384,5.081966857372294
-1.9834322136994527,-4.894746502189966
0.8645047371745411,1.266310961291386
0.1918260938897105,0.14271455359003982
-0.5519668574247842,-0.6099151272688288
1.8846281866852497,2.579850641519224
2.3938473945314644,3.4692934253461063
-2.1842651577740133,-3.5919172751787993
-2.9687112035552428,-6.187737183440976
-1.827999665312704,-4.8850837296763
1.857332607907658,3.411044605983002
2.497297210135237,4.650906961133798
1.082659195608933,1.751068239250201
-2.8944974190169566,-5.640658443050208
0.47052922395976093,-0.25761705725890827
-0.47919434602615274,-0.9412926044685686
1.6874518984103837,3.0334121954697633
1.5157856748251142,2.972127882904365
-1.807447785504538,-3.0070413919891603
-1.1005357107323719,-1.5124822286390143
-1.7038869532133998,-2.3156381123240735
0.16984045311193752,-1.0148865951197306
-2.508921893701684,-4.786456327123587
0.5642574519708816,1.6491697155842888
-0.12800617065080377,-0.6878530032768786
0.3637630129909537,0.6861799644429571
2.0304240061189587,4.96939863919478
-0.07483132742922027,-0.31756808995647756
1.7223190155854606,4.329133276022126
2.613010850685294,5.164960200957947
-2.4538424944225503,-4.612439406685085
-2.5383286029795773,-4.453610627591719
-1.893079613336163,-4.57480468165134
1.3628593686268475,3.001149127579957
0.8185436100267678,1.2759296474467938
0.6166847742104133,2.060522314092138
1.0396770410917515,1.8424821051066786
-0.2506481797281448,-0.7474690386175503
-1.2568315366705285,-3.1181293582779714
-1.8886934866741145,-3.826015156277672
2.636921546320645,5.645475815151246
-1.5114824268305098,-2.9825037056617965
-0.9531443724126136,-0.36402510238624
1.327713179628148,2.3374847884375343
1.5049317894943801,2.396903073573035
0.16811866056254843,0.24327219822098767
0.10686617079476646,0.4523107063233942
2.8002600627670757,4.707197481559521
-0.22507610131158273,0.4664091176939428
2.3926414519498707,4.605644064555277
2.919856444088336,7.026914810416086
-2.6204195460789745,-4.307122882919137
0.9380369189586704,2.3387869229473894
2.7803353707653757,5.545442836560611
-0.33615491987314794,-1.3804807010293003
-0.7207267840287108,-1.8830894785776304
-0.7531805068409674,-2.2596057903748736
1.5702424902658052,2.3572915165379555
1.018975989804475,2.2390346703801733
-0.36478992555120726,-0.5014182500333085
0.5093058776626034,-0.07078925470604336
0.5937779434722845,0.8458534446130304
-1.2488374449654593,-3.0646818665250204
-2.962845929886007,-4.9057247623262175
-2.977373387307126,-7.422260716594301
-0.30527243036198515,0.7322684872362071
1.118365460467774,2.643000118882401
2.532736688439692,3.272888707997553
2.0354977523967257,3.622155617624166
-0.9240969709093605,-1.5357075548174905
0.23640241862758815,-0.003810050098621287
-0.30538635147598336,-0.8019693690325681
-1.758586581207629,-1.924261243048229
-1.7543675067550792,-3.8047515702248043
2.0533019672459893,3.349311319957711
-2.2526319272492685,-3.864122854376658
-2.5795381184707384,-6.140871840398328
-1.343159420500113,-2.19452059644489
-0.06571092910011878,0.2774929408662108
-2.7173389046630736,-4.156447589989453
-0.9562622707455479,-1.6222753292332233
1.9789199981084309,3.7940259335749644
-0.7795080961311758,-1.5794581696658376
0.5643978598986537,2.625509427834994
2.769675827921586,5.583367121310389
1.2215633621894728,2.2934998868682435
1.082863536871903,2.120068178959691
2.8297418136375025,5.992488532139728
-2.439600123454615,-5.142786394477551
2.6185365401086944,4.513650439116297
-2.0861638418416306,-4.642279945068801
-2.7871509336132236,-6.193798627035084
-0.20776261985569366,-0.5229621611658932
2.3083287267896218,4.187035814779349
-1.1200230920108587,-2.365613683114395
-2.4552152696504175,-5.01648326944326
-2.8856972589930328,-5.587053563502886
-0.6511240296709664,-1.9764238834253973
2.9079672928595643,7.007949453582084
1.0689083583428483,3.0095899734093035
0.05097433444529198,0.47961227200690737
-1.7682346360653463,-3.0211538573064116
2.7021407582440498,4.609347719216364
-2.746955903318156,-5.90260120545395
-2.7916945754482922,-5.914525956641248
-1.209292600634028,-3.4132820607549146
-0.27136011904091184,-0.8073437468302604
2.3372823987502134,6.264988639265746
1.2714360673859009,2.617579426065674
-0.6264795438212367,-0.18118820651295753
0.9018170014434181,2.828245179754094
1.3482760027234626,2.0360899210507712
-1.8773899454587275,-3.729384455000181
-0.9692244013062696,-2.2162338943212405
-1.5522129346456588,-2.4521316894653262
1.9801158349139776,4.289433448890297
2.3254157760758556,5.816865762794428
2.3685143894523915,4.8814171795945605
0.5533528585252272,1.6852005209860694
-0.8683196370155288,-2.1870900403817366
0.047825061646074474,-0.9302930780374661
2.2750660862201784,5.019884083103605
1.0875846163622143,2.279030067681913
1.9978505582909936,4.3832530629624396
-2.472681780659726,-3.954536093126204
0.18122732348272397,0.5980295260507178
1.8826280845405368,4.345929567231196
0.18544470685885317,1.0860743076883055
-1.1675012095185173,-2.4382245268898735
-0.8889621537708474,-2.197759679387297
-2.604402891619933,-3.823896785961474
2.2854951871478395,4.841191609122692
1.1785509594762882,2.5581072681509727
2.413320954546476,4.138401166637373
-2.02335729525847,-3.8736860678574
-1.597805460843757,-2.969971261508668
0.26085997987569476,-0.13372469393484288
-2.443254656165637,-4.369386393992497
0.7329469253866394,1.2870226531466484
-1.056880931192691,-3.6608426924215016
-1.9898861729451882,-4.346425589356993
-0.9578321400293568,-1.237760436590247
2.656499173223814,4.684487120353474
0.6611820175080272,3.0152343521484415
0.729879273354678,1.7941829684165276
1.5650777921137795,4.695627753869857
1.9855969193393692,3.19963401895834
0.4866781500524562,0.1263131739576484
-0.27239797532789556,-0.7122577269348486
-2.414032904576298,-5.7158777731647366
1.646207950566696,2.973021626208337
-1.5430276769907192,-1.9744938818620543
-2.036874646097629,-4.289280592711518
2.6081161448362646,4.102140387808441
0.9901196503799552,2.1912933267299373
0.5524113974332252,2.0307184821853945
1.1452852686297632,0.9810541917901616
-0.8781565832546718,-2.7017399526272263
2.307445308744251,4.653999518718178
-0.009838479079710805,-0.8578120186792775
0.26213887412338543,0.40705568247122326
-0.9731419963956061,-0.9378665603130156
2.8729390163287603,5.481606470958571
-0.048897084592759654,0.22263392737878285
-2.786975148574935,-5.203417203054847
2.386595476202092,4.2178903263723475
-0.5028189573197297,-1.7441890480229432
0.5230413603455943,1.7424988882559789
-1.4054845553582522,-2.776628946788484
-2.805826929126523,-5.465384920140208
-2.435625638759835,-4.896122769119202
-1.2841650351683678,-2.657960133846146
1.9983725032716109,4.132410591630794
2.9492297380812538,5.1163402624642424
-2.3334400656797323,-4.394240527283578
0.8667806449851763,1.0323497641955763
2.617620275558436,6.863409911760691
-1.1403168349295207,-1.8518999606669146
2.5631254953357354,5.323804790567455
-0.20114581459978176,-1.1481036735520198
-0.922948681171146,-1.0730072467130531
1.8933066019581446,3.454746083659366
-2.389824056508247,-4.356207581090773
-0.07172994941464639,-0.6113330314365393
-1.7762146201404645,-4.892761848430739
-0.23166267771543225,0.6156391950147646
0.16201387626391073,0.7294366281699094
0.7461137757341811,1.21797077886405
-2.1491553250289277,-2.9219400842437446
1.8270536434991866,3.6411144872078687
2.5117995587976782,5.870174673996356
2.3105610989087317,3.477696521077165
0.4442193910470946,0.6587533538257432
1.0458068222738817,1.8872987796385399
2.4394091605164725,4.187980569078063
-2.3573770278099513,-5.3340170181584545
1.2410547604418438,2.58608026251735
0.41083895960543115,0.699597158034934
1.308419385652794,2.4795355623994055
-1.8230593007256737,-4.003611783386601
-1.215201117777149,-1.716105407767814
2.500133021395385,4.128812235022401
-2.440028269691714,-4.842386080247816
2.5532076954532705,4.7907856802671605
1.3240922788087257,2.2767823266276803
-1.4579617132953726,-4.440921225959605
1.165114722572329,2.3019527764369037
2.3975424446596936,4.365346437646386
-1.7901555639500997,-3.3865453070306253
1.1486633853257588,4.448521706497475
2.766266215041849,5.653299899836766
-1.4859131268751145,-2.6462376930461287
2.4934121636543285,4.438396064541249
-2.2253989631528857,-4.329035981635612
1.3645542676455102,2.6503296501372287
-2.712205528189484,-6.002881737570893
0.1737762008798862,-0.2898029028038944
-2.6719353074930465,-5.01188257782974
2.8611033254924525,5.251090918437719
2.035202853298701,3.4105361311353515
2.1701342359555644,5.263166444808512
2.551957058261098,6.174402674739897
1.3217491375448391,1.9929590607797132
-1.2586724219949657,-1.7772670973775724
2.9994399672257366,4.8512101187235945
-0.9001574819173355,-2.4667612609487315
2.2226743550404366,3.594682332106214
1.5052023787507327,2.659196568790395
0.81182751978446,1.6223815222134246
1.032304765822973,1.1845504271294056
-2.9989426580270235,-6.3040317661057435
0.440048945814453,0.21644395508330272
-2.431035440908283,-4.6996560570688555
2.9941751085261075,6.069716217864071
-1.7352987194647083,-2.4995449128990233
2.093135938615048,2.960716308719747
1.7464650216528117,4.284083445545033
1.0244298800923115,2.8430858431560613
0.4561693840052703,0.5333284612271822
-0.43180942753908047,-1.1240573484525602
1.576448924543187,3.380706344823186
-0.6693037130327295,-0.6360034819185841
1.5298972523568306,1.6204526363393206
-1.9020370587240658,-4.129761104677678
1.913147128211218,4.128853688592175
1.6203497082895044,3.2867261015965195
1.5722530091407982,3.1599842593443173
-0.5484811325561179,-2.2395162126864774
1.212453963260229,2.0740449174133015
0.05793490574118909,-0.15935011001070026
-1.3848813738227488,-3.394483252374903
-0.18356587798430013,0.40836286445758296
-0.5984315926060706,-1.45979323603733
-2.029172635399168,-4.658928852096601
-2.9094174873618703,-4.447837994255858
